Статистика популярности языков программирования на acmp.ru
количество всех попыток сдать решение на языке в течение месяца
month;C++;Python;Java;Pascal;C#;JavaScript;Go;Basic;all
="01.2023";96124;65974;6317;10117;2765;878;339;15;182529
="02.2023";99746;79028;4830;8972;1933;533;554;24;195620
="03.2023";97158;101353;3904;11492;3137;303;130;19;217496
="04.2023";86878;84417;4821;10051;3001;227;212;21;189628
="05.2023";80608;60093;3810;7495;1986;205;437;10;154644
="06.2023";72781;38688;1928;2837;1806;351;399;12;118802
="07.2023";66973;32288;2314;1266;1744;630;322;5;105542
="08.2023";50849;34776;2554;1245;1086;915;277;5;91707
="09.2023";94835;65733;6124;5539;3834;327;519;40;176951
="10.2023";144896;99307;9922;7945;1700;215;491;48;264524
="11.2023";139693;107039;9008;8802;3194;314;946;75;269071
="12.2023";112301;89005;4395;6102;4066;509;1788;36;218202
="01.2024";95633;86353;3543;5917;1288;349;566;26;193675
="02.2024";99761;82760;3610;10540;1208;176;217;39;198311
="03.2024";79833;73599;1958;11658;1629;393;421;26;169517
="04.2024";75339;62050;1770;7490;1291;646;275;22;148883
="05.2024";57834;47931;3218;3715;833;583;234;12;114360
="06.2024";48906;35818;1372;1801;589;475;681;2;89644
="07.2024";45503;30571;1030;903;907;195;416;4;79529
="08.2024";47159;32794;1250;809;733;232;294;12;83283
="09.2024";90098;66039;2801;4416;2834;301;345;34;166868
="10.2024";121491;102318;4503;6054;2608;293;587;36;237890
="11.2024";120454;103606;3613;6280;4178;409;736;34;239310
="12.2024";99196;77383;1975;5394;2115;347;388;47;186845
="01.2025";64822;54184;1292;4801;1409;583;364;2;127457
="02.2025";71680;62483;5751;7617;1068;115;520;15;149249
="03.2025";66441;58948;2354;6414;1278;77;520;12;136044
="04.2025";64195;56544;1387;5120;3584;150;528;12;131520
="05.2025";52332;42471;2035;3700;2498;114;163;1014;104327
="06.2025";52443;38822;3013;834;544;571;184;1033;97444
="07.2025";18317;12463;503;403;229;18;410;436;32779
